1 0.0 0.0
1 128.0 0.0
1 256.0 0.0
1 384.0 0.0
1 512.0 0.0
1 640.0 0.0
1 768.0 0.0
1 896.0 0.0
1 1024.0 0.0
1 1152.0 0.0
1 1280.0 0.0
1 1408.0 0.0
1 1536.0 0.0
1 1664.0 0.0
1 1792.0 0.0
1 1920.0 0.0
1 2048.0 0.0
1 2176.0 0.0
1 2304.0 0.0
1 2432.0 0.0
1 0.0 128.0
1 128.0 128.0
1 256.0 128.0
1 384.0 128.0
1 512.0 128.0
1 640.0 128.0
1 768.0 128.0
1 896.0 128.0
1 1024.0 128.0
1 1152.0 128.0
1 1280.0 128.0
1 1408.0 128.0
1 1536.0 128.0
1 1664.0 128.0
1 1792.0 128.0
1 1920.0 128.0
1 2048.0 128.0
1 2176.0 128.0
1 2304.0 128.0
1 2432.0 128.0
1 0.0 256.0
1 128.0 256.0
1 256.0 256.0
1 384.0 256.0
1 512.0 256.0
1 640.0 256.0
1 768.0 256.0
1 896.0 256.0
1 1024.0 256.0
1 1152.0 256.0
1 1280.0 256.0
1 1408.0 256.0
1 1536.0 256.0
1 1664.0 256.0
1 1792.0 256.0
1 1920.0 256.0
1 2048.0 256.0
1 2176.0 256.0
1 2304.0 256.0
1 2432.0 256.0
1 0.0 384.0
1 128.0 384.0
1 256.0 384.0
1 384.0 384.0
1 512.0 384.0
1 640.0 384.0
1 768.0 384.0
1 896.0 384.0
1 1024.0 384.0
1 1152.0 384.0
1 1280.0 384.0
1 1408.0 384.0
1 1536.0 384.0
1 1664.0 384.0
1 1792.0 384.0
1 1920.0 384.0
1 2048.0 384.0
1 2176.0 384.0
1 2304.0 384.0
1 2432.0 384.0
1 0.0 512.0
1 128.0 512.0
1 256.0 512.0
1 384.0 512.0
1 512.0 512.0
1 640.0 512.0
1 768.0 512.0
1 896.0 512.0
1 1024.0 512.0
1 1152.0 512.0
1 1280.0 512.0
1 1408.0 512.0
1 1536.0 512.0
1 1664.0 512.0
1 1792.0 512.0
1 1920.0 512.0
1 2048.0 512.0
1 2176.0 512.0
1 2304.0 512.0
1 2432.0 512.0
1 0.0 640.0
1 128.0 640.0
1 256.0 640.0
1 384.0 640.0
1 512.0 640.0
1 640.0 640.0
1 768.0 640.0
1 896.0 640.0
1 1024.0 640.0
1 1152.0 640.0
1 1280.0 640.0
1 1408.0 640.0
1 1536.0 640.0
1 1664.0 640.0
1 1792.0 640.0
1 1920.0 640.0
1 2048.0 640.0
1 2176.0 640.0
1 2304.0 640.0
1 2432.0 640.0
1 0.0 768.0
1 128.0 768.0
1 256.0 768.0
1 384.0 768.0
1 512.0 768.0
1 640.0 768.0
1 768.0 768.0
1 896.0 768.0
1 1024.0 768.0
1 1152.0 768.0
1 1280.0 768.0
1 1408.0 768.0
1 1536.0 768.0
1 1664.0 768.0
1 1792.0 768.0
1 1920.0 768.0
1 2048.0 768.0
1 2176.0 768.0
1 2304.0 768.0
1 2432.0 768.0
1 0.0 896.0
1 128.0 896.0
1 256.0 896.0
1 384.0 896.0
1 512.0 896.0
1 640.0 896.0
1 768.0 896.0
1 896.0 896.0
1 1024.0 896.0
1 1152.0 896.0
1 1280.0 896.0
1 1408.0 896.0
1 1536.0 896.0
1 1664.0 896.0
1 1792.0 896.0
1 1920.0 896.0
1 2048.0 896.0
1 2176.0 896.0
1 2304.0 896.0
1 2432.0 896.0
1 0.0 1024.0
1 128.0 1024.0
1 256.0 1024.0
1 384.0 1024.0
1 512.0 1024.0
1 640.0 1024.0
1 768.0 1024.0
1 896.0 1024.0
1 1024.0 1024.0
1 1152.0 1024.0
1 1280.0 1024.0
1 1408.0 1024.0
1 1536.0 1024.0
1 1664.0 1024.0
1 1792.0 1024.0
1 1920.0 1024.0
1 2048.0 1024.0
1 2176.0 1024.0
1 2304.0 1024.0
1 2432.0 1024.0
1 0.0 1152.0
1 128.0 1152.0
1 256.0 1152.0
1 384.0 1152.0
1 512.0 1152.0
1 640.0 1152.0
1 768.0 1152.0
1 896.0 1152.0
1 1024.0 1152.0
1 1152.0 1152.0
1 1280.0 1152.0
1 1408.0 1152.0
1 1536.0 1152.0
1 1664.0 1152.0
1 1792.0 1152.0
1 1920.0 1152.0
1 2048.0 1152.0
1 2176.0 1152.0
1 2304.0 1152.0
1 2432.0 1152.0
1 0.0 1280.0
1 128.0 1280.0
1 256.0 1280.0
1 384.0 1280.0
1 512.0 1280.0
1 640.0 1280.0
1 768.0 1280.0
1 896.0 1280.0
1 1024.0 1280.0
1 1152.0 1280.0
1 1280.0 1280.0
1 1408.0 1280.0
1 1536.0 1280.0
1 1664.0 1280.0
1 1792.0 1280.0
1 1920.0 1280.0
1 2048.0 1280.0
1 2176.0 1280.0
1 2304.0 1280.0
1 2432.0 1280.0
1 0.0 1408.0
1 128.0 1408.0
1 256.0 1408.0
1 384.0 1408.0
1 512.0 1408.0
1 640.0 1408.0
1 768.0 1408.0
1 896.0 1408.0
1 1024.0 1408.0
1 1152.0 1408.0
1 1280.0 1408.0
1 1408.0 1408.0
1 1536.0 1408.0
1 1664.0 1408.0
1 1792.0 1408.0
1 1920.0 1408.0
1 2048.0 1408.0
1 2176.0 1408.0
1 2304.0 1408.0
1 2432.0 1408.0
1 0.0 1536.0
1 128.0 1536.0
1 256.0 1536.0
1 384.0 1536.0
1 512.0 1536.0
1 640.0 1536.0
1 768.0 1536.0
1 896.0 1536.0
1 1024.0 1536.0
1 1152.0 1536.0
1 1280.0 1536.0
1 1408.0 1536.0
1 1536.0 1536.0
1 1664.0 1536.0
1 1792.0 1536.0
1 1920.0 1536.0
1 2048.0 1536.0
1 2176.0 1536.0
1 2304.0 1536.0
1 2432.0 1536.0
1 0.0 1664.0
1 128.0 1664.0
1 256.0 1664.0
1 384.0 1664.0
1 512.0 1664.0
1 640.0 1664.0
1 768.0 1664.0
1 896.0 1664.0
1 1024.0 1664.0
1 1152.0 1664.0
1 1280.0 1664.0
1 1408.0 1664.0
1 1536.0 1664.0
1 1664.0 1664.0
1 1792.0 1664.0
1 1920.0 1664.0
1 2048.0 1664.0
1 2176.0 1664.0
1 2304.0 1664.0
1 2432.0 1664.0
1 0.0 1792.0
1 128.0 1792.0
1 256.0 1792.0
1 384.0 1792.0
1 512.0 1792.0
1 640.0 1792.0
1 768.0 1792.0
1 896.0 1792.0
1 1024.0 1792.0
1 1152.0 1792.0
1 1280.0 1792.0
1 1408.0 1792.0
1 1536.0 1792.0
1 1664.0 1792.0
1 1792.0 1792.0
1 1920.0 1792.0
1 2048.0 1792.0
1 2176.0 1792.0
1 2304.0 1792.0
1 2432.0 1792.0
1 0.0 1920.0
1 128.0 1920.0
1 256.0 1920.0
1 384.0 1920.0
1 512.0 1920.0
1 640.0 1920.0
1 768.0 1920.0
1 896.0 1920.0
1 1024.0 1920.0
1 1152.0 1920.0
1 1280.0 1920.0
1 1408.0 1920.0
1 1536.0 1920.0
1 1664.0 1920.0
1 1792.0 1920.0
1 1920.0 1920.0
1 2048.0 1920.0
1 2176.0 1920.0
1 2304.0 1920.0
1 2432.0 1920.0
1 0.0 2048.0
1 128.0 2048.0
1 256.0 2048.0
1 384.0 2048.0
1 512.0 2048.0
1 640.0 2048.0
1 768.0 2048.0
1 896.0 2048.0
1 1024.0 2048.0
1 1152.0 2048.0
1 1280.0 2048.0
1 1408.0 2048.0
1 1536.0 2048.0
1 1664.0 2048.0
1 1792.0 2048.0
1 1920.0 2048.0
1 2048.0 2048.0
1 2176.0 2048.0
1 2304.0 2048.0
1 2432.0 2048.0
1 0.0 2176.0
1 128.0 2176.0
1 256.0 2176.0
1 384.0 2176.0
1 512.0 2176.0
1 640.0 2176.0
1 768.0 2176.0
1 896.0 2176.0
1 1024.0 2176.0
1 1152.0 2176.0
1 1280.0 2176.0
1 1408.0 2176.0
1 1536.0 2176.0
1 1664.0 2176.0
1 1792.0 2176.0
1 1920.0 2176.0
1 2048.0 2176.0
1 2176.0 2176.0
1 2304.0 2176.0
1 2432.0 2176.0
1 0.0 2304.0
1 128.0 2304.0
1 256.0 2304.0
1 384.0 2304.0
1 512.0 2304.0
1 640.0 2304.0
1 768.0 2304.0
1 896.0 2304.0
1 1024.0 2304.0
1 1152.0 2304.0
1 1280.0 2304.0
1 1408.0 2304.0
1 1536.0 2304.0
1 1664.0 2304.0
1 1792.0 2304.0
1 1920.0 2304.0
1 2048.0 2304.0
1 2176.0 2304.0
1 2304.0 2304.0
1 2432.0 2304.0
1 0.0 2432.0
1 128.0 2432.0
1 256.0 2432.0
1 384.0 2432.0
1 512.0 2432.0
1 640.0 2432.0
1 768.0 2432.0
1 896.0 2432.0
1 1024.0 2432.0
1 1152.0 2432.0
1 1280.0 2432.0
1 1408.0 2432.0
1 1536.0 2432.0
1 1664.0 2432.0
1 1792.0 2432.0
1 1920.0 2432.0
1 2048.0 2432.0
1 2176.0 2432.0
1 2304.0 2432.0
1 2432.0 2432.0
